Date,yield-cds
2003-10-06,2.7360117976828713
2003-10-07,2.7868194586881883
2003-10-08,2.846225549143642
2003-10-09,2.973080244922351
2003-10-10,2.9892551224623096
2003-10-13,
2003-10-14,3.071941805134444
2003-10-15,3.169255684456227
2003-10-16,3.2518421685885057
2003-10-17,3.142040661148196
2003-10-20,3.1528186987371387
2003-10-21,3.1543253686617776
2003-10-22,3.064880454337879
2003-10-23,2.9410945205861134
2003-10-24,2.8671022650107894
2003-10-27,2.8280458798348422
2003-10-28,2.820987553505968
2003-10-29,2.8991654980995207
2003-10-30,2.9365307516591397
2003-10-31,2.993502523995286
2003-11-03,3.030100057093464
2003-11-04,3.121206296951567
2003-11-05,3.2136665398114084
2003-11-06,3.237414975259334
2003-11-07,3.3117200027888165
2003-11-10,3.3654467807730253
2003-11-11,
2003-11-12,3.38308847488591
2003-11-13,3.3702045536784895
2003-11-14,3.3741427013741636
2003-11-17,3.354235516764116
2003-11-18,3.332789562404731
2003-11-19,3.3623438722167753
2003-11-20,3.1188514072257547
2003-11-21,3.228109268731796
2003-11-24,3.3278882742332065
2003-11-25,3.338923645494075
2003-11-26,3.39725346616918
2003-11-27,3.431372549019608
2003-11-28,3.4597629568122734
2003-12-01,3.651394102268246
2003-12-02,3.852275153705779
2003-12-03,3.881195496926093
2003-12-04,4.019403382729887
2003-12-05,4.072788882915465
2003-12-08,4.304153631229955
2003-12-09,4.279513358195268
2003-12-10,4.157618896021515
2003-12-11,3.943795283220841
2003-12-12,4.089702363146874
2003-12-15,4.060927840793065
2003-12-16,4.127962107666687
2003-12-17,4.183460271470714
2003-12-18,4.008989856040819
2003-12-19,4.0038728369986964
2003-12-22,4.103446646489315
2003-12-23,4.0765703443096015
2003-12-24,4.0765703443096015
2003-12-26,4.090445957771723
2003-12-29,4.084967320261438
2003-12-30,
2003-12-31,
2004-01-02,4.157459363984308
2004-01-05,4.299349365129411
2004-01-06,4.299192533475076
2004-01-07,4.551724137931035
2004-01-08,4.755358424333601
2004-01-09,4.859845015124427
2004-01-12,4.857541554060021
2004-01-13,4.718761796904492
2004-01-14,4.483866234041513
2004-01-15,4.3460853623845
2004-01-16,4.247366632687734
2004-01-19,4.177215189873418
2004-01-20,4.094211529299667
2004-01-21,4.207198133533919
2004-01-22,4.270650536549004
2004-01-23,4.260681399156127
2004-01-26,4.225233092025577
2004-01-27,4.198355771212511
2004-01-28,4.044424944052122
2004-01-29,3.5264397491739583
2004-01-30,3.3475757465093916
2004-02-02,2.885770701906883
2004-02-03,3.1757335463320278
2004-02-04,3.171119366698634
2004-02-05,3.0040363324539703
2004-02-06,2.8971307870187473
2004-02-09,2.97539081307513
2004-02-10,2.9665427910313324
2004-02-11,3.0299190736160155
2004-02-12,3.1454513913379984
2004-02-13,3.0023964582639597
2004-02-16,2.8947368421052633
2004-02-17,2.8147630054845227
2004-02-18,2.7071680888869927
2004-02-19,2.5869692009557674
2004-02-20,2.5220680958385877
2004-02-25,2.656277669559058
2004-02-26,2.6996647507227736
2004-02-27,2.744542933799961
2004-03-01,2.8161754289547214
2004-03-02,2.788160625088714
2004-03-03,2.8802094697796203
2004-03-04,2.9156682711677515
2004-03-05,2.9399030366525727
2004-03-08,3.0483467799296844
2004-03-09,3.0361131862995854
2004-03-10,3.0113445562190653
2004-03-11,2.8633107507774325
2004-03-12,2.714257749205874
2004-03-15,2.744360339502323
2004-03-16,2.806542475744669
2004-03-17,2.8356654533455696
2004-03-18,2.827655690722331
2004-03-19,2.8776800055251455
2004-03-22,2.849322562601808
2004-03-23,2.8219987392177943
2004-03-24,2.71544780658659
2004-03-25,2.716846117835886
2004-03-26,2.73109243697479
2004-03-29,2.747522157709463
2004-03-30,2.7828058560510187
2004-03-31,2.8338541811992526
2004-04-01,2.858776443682104
2004-04-02,2.8408693584705107
2004-04-05,2.7698847898381875
2004-04-06,2.8150275699469387
2004-04-07,2.7977060532029
2004-04-08,2.797489317894635
