Loss,step,epoch
0.3018086552619934,49,24
0.2945374846458435,99,49
0.29121723771095276,149,74
0.2903810143470764,199,99
0.2901151776313782,249,124
0.2897838354110718,299,149
0.2883583903312683,349,174
0.2886617183685303,399,199
0.28765344619750977,449,224
0.28736573457717896,499,249
0.28889209032058716,549,274
0.28816336393356323,599,299
0.28726643323898315,649,324
0.2886103689670563,699,349
0.28707414865493774,749,374
0.286953866481781,799,399
0.2869240641593933,849,424
0.28682461380958557,899,449
0.28757035732269287,949,474
0.286943256855011,999,499
0.2852264642715454,1049,524
0.28727173805236816,1099,549
0.28738969564437866,1149,574
0.2861418128013611,1199,599
0.2852938175201416,1249,624
0.2877938151359558,1299,649
0.28662484884262085,1349,674
0.2866097688674927,1399,699
0.2866220474243164,1449,724
0.28740400075912476,1499,749
0.2873818278312683,1549,774
0.28586989641189575,1599,799
0.28716951608657837,1649,824
0.2865275740623474,1699,849
0.28741174936294556,1749,874
0.2858356833457947,1799,899
0.28658348321914673,1849,924
0.2864288091659546,1899,949
0.28623950481414795,1949,974
0.2868495583534241,1999,999
